session_id,split,preset,scenario,window_end_drop_number,future_start_drop_number,future_end_drop_number,label,ratio_t_minus_19,ratio_t_minus_18,ratio_t_minus_17,ratio_t_minus_16,ratio_t_minus_15,ratio_t_minus_14,ratio_t_minus_13,ratio_t_minus_12,ratio_t_minus_11,ratio_t_minus_10,ratio_t_minus_9,ratio_t_minus_8,ratio_t_minus_7,ratio_t_minus_6,ratio_t_minus_5,ratio_t_minus_4,ratio_t_minus_3,ratio_t_minus_2,ratio_t_minus_1,ratio_t_minus_0,error_percent_t_minus_19,error_percent_t_minus_18,error_percent_t_minus_17,error_percent_t_minus_16,error_percent_t_minus_15,error_percent_t_minus_14,error_percent_t_minus_13,error_percent_t_minus_12,error_percent_t_minus_11,error_percent_t_minus_10,error_percent_t_minus_9,error_percent_t_minus_8,error_percent_t_minus_7,error_percent_t_minus_6,error_percent_t_minus_5,error_percent_t_minus_4,error_percent_t_minus_3,error_percent_t_minus_2,error_percent_t_minus_1,error_percent_t_minus_0,delta_ratio_t_minus_19,delta_ratio_t_minus_18,delta_ratio_t_minus_17,delta_ratio_t_minus_16,delta_ratio_t_minus_15,delta_ratio_t_minus_14,delta_ratio_t_minus_13,delta_ratio_t_minus_12,delta_ratio_t_minus_11,delta_ratio_t_minus_10,delta_ratio_t_minus_9,delta_ratio_t_minus_8,delta_ratio_t_minus_7,delta_ratio_t_minus_6,delta_ratio_t_minus_5,delta_ratio_t_minus_4,delta_ratio_t_minus_3,delta_ratio_t_minus_2,delta_ratio_t_minus_1,delta_ratio_t_minus_0
syn_0076,train,slow,irregular,95,96,100,1,1.156,1.262,1.311333,1.343333,1.358,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,15.6,26.2,31.1333,34.3333,35.8,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,0.0,0.106,0.049333,0.032,0.014667,0.007333,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667
syn_0076,train,slow,irregular,96,97,101,1,1.262,1.311333,1.343333,1.358,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,26.2,31.1333,34.3333,35.8,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,0.0,0.049333,0.032,0.014667,0.007333,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333
syn_0076,train,slow,irregular,97,98,102,1,1.311333,1.343333,1.358,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,31.1333,34.3333,35.8,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,0.0,0.032,0.014667,0.007333,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667
syn_0076,train,slow,irregular,98,99,103,1,1.343333,1.358,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,34.3333,35.8,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,0.0,0.014667,0.007333,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004
syn_0076,train,slow,irregular,99,100,104,1,1.358,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,35.8,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,0.0,0.007333,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333
syn_0076,train,slow,irregular,100,101,105,1,1.365333,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,36.5333,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,0.0,0.006667,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667
syn_0076,train,slow,irregular,101,102,106,1,1.372,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,37.2,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,0.0,0.008667,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333
syn_0076,train,slow,irregular,102,103,107,2,1.380667,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,38.0667,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,0.0,-0.196,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667
syn_0076,train,slow,irregular,103,104,108,2,1.184667,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,18.4667,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,0.0,-0.110667,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667
syn_0076,train,slow,irregular,104,105,109,2,1.074,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,7.4,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,0.0,-0.058,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333
syn_0076,train,slow,irregular,105,106,110,2,1.016,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,1.6,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,0.0,-0.03,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006
syn_0076,train,slow,irregular,106,107,111,2,0.986,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,-1.4,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,0.0,0.028667,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006
syn_0076,train,slow,irregular,107,108,112,2,1.014667,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,1.4667,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,0.0,0.015333,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667
syn_0076,train,slow,irregular,108,109,113,2,1.03,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,3.0,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,0.0,0.009333,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667
syn_0076,train,slow,irregular,109,110,114,2,1.039333,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,3.9333,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,0.0,-0.001333,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002
syn_0076,train,slow,irregular,110,111,115,2,1.038,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,3.8,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,0.0,0.003333,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667
syn_0076,train,slow,irregular,111,112,116,2,1.041333,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,4.1333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,0.0,0.000667,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333
syn_0076,train,slow,irregular,112,113,117,2,1.042,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,4.2,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,0.0,0.004667,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333
syn_0076,train,slow,irregular,113,114,118,2,1.046667,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,4.6667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,0.0,-0.002667,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667
syn_0076,train,slow,irregular,114,115,119,1,1.044,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,4.4,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,0.0,-0.009333,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088
syn_0076,train,slow,irregular,115,116,120,1,1.034667,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,3.4667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,0.0,-0.004667,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333
syn_0076,train,slow,irregular,116,117,121,1,1.03,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,3.0,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,0.0,-0.004,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667
syn_0076,train,slow,irregular,117,118,122,1,1.026,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,2.6,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,0.0,-0.005333,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046
syn_0076,train,slow,irregular,118,119,123,1,1.020667,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,2.0667,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,0.0,-0.000667,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333
syn_0076,train,slow,irregular,119,120,124,1,1.02,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,2.0,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,0.0,-0.039333,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333
syn_0076,train,slow,irregular,120,121,125,1,0.980667,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,-1.9333,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,0.0,-0.014667,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004
syn_0076,train,slow,irregular,121,122,126,1,0.966,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,-3.4,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,0.0,-0.032667,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333
syn_0076,train,slow,irregular,122,123,127,1,0.933333,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,-6.6667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,0.0,-0.021333,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667
syn_0076,train,slow,irregular,123,124,128,1,0.912,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,-8.8,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,0.0,-0.006,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333
syn_0076,train,slow,irregular,124,125,129,1,0.906,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,-9.4,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,0.0,-0.006,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667
syn_0076,train,slow,irregular,125,126,130,1,0.9,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,-10.0,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,0.0,-0.006667,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333
syn_0076,train,slow,irregular,126,127,131,1,0.893333,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,-10.6667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,0.0,0.000667,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012
syn_0076,train,slow,irregular,127,128,132,1,0.894,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,-10.6,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,0.0,-0.002,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004
syn_0076,train,slow,irregular,128,129,133,1,0.892,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,-10.8,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,0.0,0.270667,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333
syn_0076,train,slow,irregular,129,130,134,1,1.162667,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,16.2667,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,0.0,0.149333,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062
syn_0076,train,slow,irregular,130,131,135,1,1.312,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,31.2,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,0.0,0.079333,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667
syn_0076,train,slow,irregular,131,132,136,1,1.391333,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,1.049333,39.1333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,4.9333,0.0,-0.170667,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667,0.027333
syn_0076,train,slow,irregular,132,133,137,1,1.220667,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,1.049333,1.059333,22.0667,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,4.9333,5.9333,0.0,-0.088,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667,0.027333,0.01
syn_0076,train,slow,irregular,133,134,138,2,1.132667,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,1.049333,1.059333,1.039333,13.2667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,4.9333,5.9333,3.9333,0.0,-0.051333,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667,0.027333,0.01,-0.02
syn_0076,train,slow,irregular,134,135,139,2,1.081333,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,1.049333,1.059333,1.039333,1.030667,8.1333,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,4.9333,5.9333,3.9333,3.0667,0.0,-0.022667,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667,0.027333,0.01,-0.02,-0.008667
syn_0076,train,slow,irregular,135,136,140,2,1.058667,1.012667,0.987333,0.972,0.968,0.964667,0.956,0.950667,0.938,0.930667,0.918667,0.922667,0.913333,0.975333,1.022,1.049333,1.059333,1.039333,1.030667,1.072,5.8667,1.2667,-1.2667,-2.8,-3.2,-3.5333,-4.4,-4.9333,-6.2,-6.9333,-8.1333,-7.7333,-8.6667,-2.4667,2.2,4.9333,5.9333,3.9333,3.0667,7.2,0.0,-0.046,-0.025333,-0.015333,-0.004,-0.003333,-0.008667,-0.005333,-0.012667,-0.007333,-0.012,0.004,-0.009333,0.062,0.046667,0.027333,0.01,-0.02,-0.008667,0.041333
